ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,Complain,Z_CostContact,Z_Revenue
6983,1950,Master,Divorced,38054.0,1,1,01-05-2014,24,0,3,11
3661,1995,2n Cycle,Single,80617.0,0,0,12-10-2012,42,0,3,11
9303,1976,Graduation,Married,5305.0,0,1,30-07-2013,12,0,3,11
692,1954,Graduation,Together,36807.0,1,1,20-12-2012,88,0,3,11
736,1983,Graduation,Together,28427.0,1,0,21-03-2013,67,0,3,11
9589,1948,PhD,Widow,82032.0,0,0,05-04-2014,54,0,3,11
4838,1978,Graduation,Together,22775.0,1,0,19-06-2013,40,0,3,11
9246,1985,Master,Together,40101.0,1,0,14-10-2012,73,0,3,11
6261,1979,Graduation,Married,58025.0,0,1,26-11-2013,81,0,3,11
7366,1982,Master,Single,75777.0,0,0,04-07-2013,12,0,3,11
10659,1979,2n Cycle,Together,7500.0,1,0,07-05-2013,7,0,3,11
1448,1963,Master,Married,33562.0,1,2,25-06-2014,33,0,3,11
4286,1970,PhD,Single,57642.0,0,1,09-01-2014,24,0,3,11
4749,1968,Graduation,Together,58554.0,1,1,26-09-2012,55,0,3,11
4478,1979,Graduation,Married,63777.0,1,1,24-03-2013,87,0,3,11
4201,1962,Graduation,Single,57967.0,0,1,03-03-2013,39,0,3,11
8720,1978,2n Cycle,Together,,0,0,12-08-2012,53,0,3,11
10084,1972,Graduation,Married,24434.0,2,0,18-05-2014,9,0,3,11
7004,1984,Graduation,Single,11012.0,1,0,16-03-2013,82,0,3,11
9817,1970,Master,Single,44802.0,0,0,21-08-2012,71,0,3,11
8080,1986,Graduation,Single,26816.0,0,0,17-08-2012,50,0,3,11
9432,1977,Graduation,Together,666666.0,1,0,02-06-2013,23,0,3,11
8372,1974,Graduation,Married,34421.0,1,0,01-07-2013,81,0,3,11
10870,1967,Graduation,Married,61223.0,0,1,13-06-2013,46,0,3,11
4001,1946,PhD,Together,64014.0,2,1,10-06-2014,56,0,3,11
7270,1981,Graduation,Divorced,56981.0,0,0,25-01-2014,91,0,3,11
8235,1956,Master,Together,69245.0,0,1,24-01-2014,8,0,3,11
9405,1954,PhD,Married,52869.0,1,1,15-10-2012,40,0,3,11
